Week,PossessionID,Side,Notes,HeightSortedLineup,IncompleteResult,Duration,2FGA,2FGM,3PA,3PM,FTA,FTM,TOV,ORB,FOUL,PTS,Team_DefPoss,Team_AllowMiddle,Team_AllowPaintTouch,Team_AllowUC3,Team_AllowOBoard,Team_Deflections
2,31,Offense,P5,SD-SN-IK-KJ-MH,False,0:15.4,1,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
2,32,Offense,P5,SN-DP-IK-KJ-MH,True,0:14.6,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
2,33,Offense,P5,SN-DP-IK-KJ-MH,False,0:24.2,0,0,1,0,0,0,0,0,0,0,False,False,False,False,False,False
2,34,Defense,P5,SN-DP-IK-KJ-MH,False,0:12.6,0,0,0,0,0,0,1,0,0,0,True,False,False,False,True,True
2,35,Offense,P5,SN-DP-IK-KJ-MH,False,0:05.5,1,1,0,0,0,0,0,0,0,2,False,False,False,False,False,False
2,36,Offense,P5,MS-SN-SI-IK-AM7-KJ,False,0:14.6,1,0,1,1,0,0,0,1,0,3,False,False,False,False,False,False
2,37,Defense,P5,MS-SI-IK-AM7-KJ,False,0:04.7,0,0,0,0,0,0,1,0,0,0,True,False,False,False,False,False
2,38,Offense,P5,MS-SI-IK-AM7-KJ,False,0:18.6,0,0,0,0,0,0,1,0,0,0,False,False,False,False,False,False
2,39,Defense,P5,MS-SI-IK-AM7-KJ,False,0:15.2,1,1,0,0,0,0,0,0,0,2,True,False,True,False,True,False
2,40,Offense,P5,MS-SI-IK-AM7-KJ,False,0:07.8,0,0,0,0,0,0,1,0,0,0,False,False,False,False,False,False
